Phrenic activation, Abdominal activation, %VC/s, %VC, Pressure (cmH20), timestep, lma (0-1), Pab, Pdi, PL, Pressure-PL
0.5,0.065337,-20.2083,18.2704,-1.31936,0.1215,0.969368,4.28141,10.482,4.88118,-6.20055
0.5,0.065337,-20.2547,18.2805,-1.32337,0.122,0.969803,4.28771,10.495,4.88389,-6.20726
0.5,0.065337,-20.3009,18.2906,-1.32737,0.1225,0.970231,4.29399,10.508,4.8866,-6.21397
0.5,0.065337,-20.347,18.3008,-1.33137,0.123,0.970653,4.30024,10.5209,4.88932,-6.22068
0.5,0.065337,-20.393,18.311,-1.33535,0.1235,0.971069,4.30646,10.5339,4.89204,-6.22739
0.5,0.065337,-20.4388,18.3212,-1.33933,0.124,0.97148,4.31267,10.5468,4.89477,-6.2341
0.5,0.065337,-20.4844,18.3314,-1.34331,0.1245,0.971884,4.31884,10.5597,4.8975,-6.24081
0.5,0.065337,-20.5299,18.3417,-1.34728,0.125,0.972283,4.325,10.5725,4.90024,-6.24752
0.5,0.065337,-20.5753,18.352,-1.35124,0.1255,0.972676,4.33113,10.5854,4.90299,-6.25423
0.5,0.065337,-20.6205,18.3623,-1.3552,0.126,0.973064,4.33724,10.5982,4.90574,-6.26094
0.5,0.065337,-20.6656,18.3726,-1.35914,0.1265,0.973446,4.34332,10.611,4.9085,-6.26765
0.5,0.065337,-20.7105,18.383,-1.36309,0.127,0.973823,4.34938,10.6237,4.91127,-6.27435
0.5,0.065337,-20.7553,18.3933,-1.36702,0.1275,0.974194,4.35542,10.6365,4.91404,-6.28106
0.5,0.065337,-20.7999,18.4037,-1.37095,0.128,0.97456,4.36144,10.6492,4.91682,-6.28777
0.5,0.065337,-20.8444,18.4141,-1.37487,0.1285,0.974921,4.36743,10.6619,4.9196,-6.29447
0.5,0.065337,-20.8887,18.4246,-1.37878,0.129,0.975276,4.3734,10.6746,4.92239,-6.30117
0.5,0.065337,-20.9329,18.4351,-1.38269,0.1295,0.975627,4.37935,10.6872,4.92519,-6.30788
0.5,0.065337,-20.9769,18.4455,-1.38659,0.13,0.975973,4.38528,10.6999,4.92799,-6.31458
0.5,0.065337,-21.0208,18.456,-1.39048,0.1305,0.976314,4.39119,10.7125,4.93079,-6.32128
0.5,0.065337,-21.0646,18.4666,-1.39437,0.131,0.97665,4.39707,10.725,4.93361,-6.32797
0.5,0.065337,-21.1082,18.4771,-1.39825,0.1315,0.976981,4.40294,10.7376,4.93642,-6.33467
0.5,0.065337,-21.1516,18.4877,-1.40212,0.132,0.977307,4.40878,10.7501,4.93925,-6.34137
0.5,0.065337,-21.195,18.4983,-1.40598,0.1325,0.977629,4.4146,10.7627,4.94208,-6.34806
0.5,0.065337,-21.2381,18.5089,-1.40984,0.133,0.977947,4.4204,10.7752,4.94491,-6.35475
0.5,0.065337,-21.2811,18.5195,-1.41369,0.1335,0.978259,4.42618,10.7876,4.94776,-6.36144
0.5,0.065337,-21.324,18.5302,-1.41753,0.134,0.978568,4.43194,10.8001,4.9506,-6.36813
0.5,0.065337,-21.3667,18.5409,-1.42136,0.1345,0.978872,4.43768,10.8125,4.95346,-6.37482
0.5,0.065337,-21.4093,18.5516,-1.42519,0.135,0.979171,4.4434,10.8249,4.95632,-6.3815
0.5,0.065337,-21.4518,18.5623,-1.42901,0.1355,0.979467,4.4491,10.8373,4.95918,-6.38819
0.5,0.065337,-21.494,18.573,-1.43282,0.136,0.979758,4.45478,10.8497,4.96205,-6.39487
0.5,0.065337,-21.5362,18.5838,-1.43662,0.1365,0.980045,4.46045,10.862,4.96493,-6.40154
0.5,0.065337,-21.5782,18.5946,-1.44041,0.137,0.980328,4.46609,10.8743,4.96781,-6.40822
0.5,0.065337,-21.6201,18.6054,-1.4442,0.1375,0.980607,4.47171,10.8866,4.97069,-6.4149
0.5,0.065337,-21.6618,18.6162,-1.44798,0.138,0.980882,4.47731,10.8989,4.97359,-6.42157
0.5,0.065337,-21.7033,18.6271,-1.45175,0.1385,0.981154,4.4829,10.9111,4.97648,-6.42824
0.5,0.065337,-21.7448,18.6379,-1.45551,0.139,0.981421,4.48846,10.9234,4.97939,-6.4349
0.5,0.065337,-21.786,18.6488,-1.45927,0.1395,0.981684,4.49401,10.9356,4.9823,-6.44157
0.5,0.065337,-21.8272,18.6597,-1.46302,0.14,0.981944,4.49954,10.9478,4.98521,-6.44823
0.5,0.065337,-21.8682,18.6707,-1.46676,0.1405,0.9822,4.50505,10.9599,4.98813,-6.45489
0.5,0.065337,-21.909,18.6816,-1.47049,0.141,0.982453,4.51055,10.9721,4.99106,-6.46154
0.5,0.065337,-21.9497,18.6926,-1.47421,0.1415,0.982702,4.51602,10.9842,4.99399,-6.4682
0.5,0.065337,-21.9903,18.7036,-1.47792,0.142,0.982947,4.52148,10.9963,4.99693,-6.47485
0.5,0.065337,-22.0307,18.7146,-1.48163,0.1425,0.983189,4.52692,11.0084,4.99987,-6.4815
0.5,0.065337,-22.071,18.7256,-1.48533,0.143,0.983427,4.53234,11.0205,5.00281,-6.48814
0.5,0.065337,-22.1111,18.7367,-1.48902,0.1435,0.983662,4.53775,11.0325,5.00577,-6.49478
0.5,0.065337,-22.1511,18.7477,-1.4927,0.144,0.983894,4.54313,11.0446,5.00872,-6.50142
0.5,0.065337,-22.1909,18.7588,-1.49637,0.1445,0.984123,4.5485,11.0566,5.01169,-6.50806
0.5,0.065337,-22.2306,18.7699,-1.50003,0.145,0.984348,4.55386,11.0685,5.01466,-6.51469
0.5,0.065337,-22.2702,18.7811,-1.50369,0.1455,0.98457,4.5592,11.0805,5.01763,-6.52132
0.5,0.065337,-22.3096,18.7922,-1.50733,0.146,0.984789,4.56452,11.0925,5.02061,-6.52794
0.5,0.065337,-22.3489,18.8034,-1.51097,0.1465,0.985004,4.56982,11.1044,5.02359,-6.53457
0.5,0.065337,-22.388,18.8146,-1.5146,0.147,0.985217,4.57511,11.1163,5.02658,-6.54118
0.5,0.065337,-22.427,18.8258,-1.51822,0.1475,0.985427,4.58038,11.1282,5.02958,-6.5478
0.5,0.065337,-22.4659,18.837,-1.52183,0.148,0.985634,4.58564,11.14,5.03258,-6.55441
0.5,0.065337,-22.5046,18.8483,-1.52544,0.1485,0.985837,4.59088,11.1519,5.03558,-6.56102
0.5,0.065337,-22.5432,18.8595,-1.52903,0.149,0.986038,4.5961,11.1637,5.03859,-6.56763
0.5,0.065337,-22.5816,18.8708,-1.53262,0.1495,0.986236,4.60131,11.1755,5.04161,-6.57423
0.5,0.065337,-22.6199,18.8821,-1.53619,0.15,0.986431,4.6065,11.1873,5.04463,-6.58082
0.5,0.065337,-22.658,18.8935,-1.53976,0.1505,0.986624,4.61168,11.1991,5.04766,-6.58742
0.5,0.065337,-22.696,18.9048,-1.54332,0.151,0.986814,4.61684,11.2108,5.05069,-6.59401
0.5,0.065337,-22.7339,18.9162,-1.54687,0.1515,0.987001,4.62199,11.2226,5.05372,-6.60059
0.5,0.065337,-22.7716,18.9275,-1.55041,0.152,0.987185,4.62712,11.2343,5.05676,-6.60717
0.5,0.065337,-22.8092,18.939,-1.55394,0.1525,0.987367,4.63224,11.246,5.05981,-6.61375
0.5,0.065337,-22.8467,18.9504,-1.55747,0.153,0.987546,4.63734,11.2577,5.06286,-6.62033
0.5,0.065337,-22.884,18.9618,-1.56098,0.1535,0.987723,4.64243,11.2693,5.06592,-6.6269
0.5,0.065337,-22.9212,18.9733,-1.56448,0.154,0.987897,4.6475,11.281,5.06898,-6.63346
0.5,0.065337,-22.9582,18.9847,-1.56798,0.1545,0.988068,4.65256,11.2926,5.07204,-6.64002
0.5,0.065337,-22.9951,18.9962,-1.57147,0.155,0.988238,4.65761,11.3042,5.07511,-6.64658
0.5,0.065337,-23.0318,19.0077,-1.57494,0.1555,0.988405,4.66264,11.3158,5.07819,-6.65313
0.5,0.065337,-23.0685,19.0193,-1.57841,0.156,0.988569,4.66766,11.3273,5.08127,-6.65968
0.5,0.065337,-23.1049,19.0308,-1.58187,0.1565,0.988731,4.67266,11.3389,5.08436,-6.66623
0.5,0.065337,-23.1413,19.0424,-1.58532,0.157,0.988891,4.67765,11.3504,5.08745,-6.67277
0.5,0.065337,-23.1775,19.054,-1.58876,0.1575,0.989049,4.68262,11.3619,5.09054,-6.6793
0.5,0.065337,-23.2135,19.0656,-1.59219,0.158,0.989204,4.68759,11.3734,5.09364,-6.68583
0.5,0.065337,-23.2495,19.0772,-1.59562,0.1585,0.989357,4.69253,11.3849,5.09675,-6.69236
0.5,0.065337,-23.2853,19.0888,-1.59903,0.159,0.989508,4.69747,11.3964,5.09985,-6.69888
0.5,0.065337,-23.3209,19.1005,-1.60243,0.1595,0.989657,4.70239,11.4078,5.10297,-6.7054
0.5,0.065337,-23.3564,19.1122,-1.60582,0.16,0.989804,4.7073,11.4192,5.10609,-6.71191
0.5,0.065337,-23.3918,19.1239,-1.60921,0.1605,0.989948,4.7122,11.4306,5.10921,-6.71842
0.5,0.065337,-23.4271,19.1356,-1.61258,0.161,0.990091,4.71708,11.442,5.11234,-6.72492
0.5,0.065337,-23.4622,19.1473,-1.61595,0.1615,0.990231,4.72195,11.4534,5.11547,-6.73142
0.5,0.065337,-23.4972,19.159,-1.61931,0.162,0.99037,4.72681,11.4647,5.11861,-6.73792
0.5,0.065337,-23.532,19.1708,-1.62265,0.1625,0.990506,4.73165,11.4761,5.12175,-6.74441
0.5,0.065337,-23.5667,19.1826,-1.62599,0.163,0.990641,4.73648,11.4874,5.1249,-6.75089
0.5,0.065337,-23.6013,19.1944,-1.62932,0.1635,0.990774,4.7413,11.4987,5.12805,-6.75737
0.5,0.065337,-23.6357,19.2062,-1.63264,0.164,0.990905,4.74611,11.51,5.13121,-6.76384
0.5,0.065337,-23.67,19.218,-1.63594,0.1645,0.991034,4.7509,11.5212,5.13437,-6.77031
0.5,0.065337,-23.7042,19.2299,-1.63924,0.165,0.991161,4.75569,11.5325,5.13754,-6.77678
0.5,0.065337,-23.7382,19.2417,-1.64253,0.1655,0.991286,4.76046,11.5437,5.14071,-6.78324
0.5,0.065337,-23.7722,19.2536,-1.64581,0.166,0.99141,4.76522,11.5549,5.14388,-6.78969
0.5,0.065337,-23.8059,19.2655,-1.64908,0.1665,0.991532,4.76996,11.5661,5.14706,-6.79614
0.5,0.065337,-23.8396,19.2774,-1.65234,0.167,0.991652,4.7747,11.5773,5.15024,-6.80259
0.5,0.065337,-23.8731,19.2894,-1.65559,0.1675,0.99177,4.77942,11.5884,5.15343,-6.80902
0.5,0.065337,-23.9064,19.3013,-1.65883,0.168,0.991887,4.78414,11.5996,5.15662,-6.81546
0.5,0.065337,-23.9397,19.3133,-1.66207,0.1685,0.992002,4.78884,11.6107,5.15982,-6.82189
0.5,0.065337,-23.9728,19.3253,-1.66529,0.169,0.992116,4.79353,11.6218,5.16302,-6.82831
0.5,0.065337,-24.0058,19.3373,-1.6685,0.1695,0.992227,4.79821,11.6329,5.16623,-6.83473
0.5,0.065337,-24.0386,19.3493,-1.6717,0.17,0.992338,4.80287,11.644,5.16944,-6.84114
0.5,0.065337,-24.0713,19.3613,-1.6749,0.1705,0.992446,4.80753,11.6551,5.17265,-6.84755
0.5,0.065337,-24.1039,19.3734,-1.67808,0.171,0.992553,4.81217,11.6661,5.17587,-6.85395
0.5,0.065337,-24.1364,19.3854,-1.68125,0.1715,0.992659,4.81681,11.6772,5.1791,-6.86035
0.5,0.065337,-24.1687,19.3975,-1.68442,0.172,0.992763,4.82143,11.6882,5.18232,-6.86674
0.5,0.065337,-24.2009,19.4096,-1.68757,0.1725,0.992866,4.82605,11.6992,5.18555,-6.87312
0.5,0.065337,-24.233,19.4217,-1.69071,0.173,0.992967,4.83065,11.7102,5.18879,-6.8795
0.5,0.065337,-24.2649,19.4339,-1.69385,0.1735,0.993067,4.83524,11.7211,5.19203,-6.88588
0.5,0.065337,-24.2967,19.446,-1.69697,0.174,0.993165,4.83982,11.7321,5.19528,-6.89225
0.5,0.065337,-24.3284,19.4582,-1.70009,0.1745,0.993262,4.84439,11.743,5.19853,-6.89861
0.5,0.065337,-24.3599,19.4703,-1.70319,0.175,0.993358,4.84895,11.7539,5.20178,-6.90497
0.5,0.065337,-24.3914,19.4825,-1.70629,0.1755,0.993452,4.8535,11.7648,5.20504,-6.91132
0.5,0.065337,-24.4226,19.4947,-1.70937,0.176,0.993545,4.85804,11.7757,5.2083,-6.91767
0.5,0.065337,-24.4538,19.507,-1.71245,0.1765,0.993636,4.86257,11.7866,5.21156,-6.92401
0.5,0.065337,-24.4849,19.5192,-1.71551,0.177,0.993727,4.86709,11.7974,5.21483,-6.93035
0.5,0.065337,-24.5158,19.5315,-1.71857,0.1775,0.993816,4.8716,11.8083,5.21811,-6.93668
0.5,0.065337,-24.5466,19.5437,-1.72162,0.178,0.993903,4.8761,11.8191,5.22139,-6.943
0.5,0.065337,-24.5772,19.556,-1.72465,0.1785,0.99399,4.88059,11.8299,5.22467,-6.94932
0.5,0.065337,-24.6077,19.5683,-1.72768,0.179,0.994075,4.88507,11.8407,5.22795,-6.95563
0.5,0.065337,-24.6381,19.5806,-1.73069,0.1795,0.994159,4.88955,11.8515,5.23124,-6.96194
0.5,0.065337,-24.6684,19.593,-1.7337,0.18,0.994242,4.89401,11.8622,5.23454,-6.96824
0.5,0.065337,-24.6986,19.6053,-1.7367,0.1805,0.994324,4.89846,11.873,5.23784,-6.97453
0.5,0.065337,-24.7286,19.6177,-1.73968,0.181,0.994404,4.9029,11.8837,5.24114,-6.98082
0.5,0.065337,-24.7585,19.63,-1.74266,0.1815,0.994483,4.90734,11.8944,5.24445,-6.98711
0.5,0.065337,-24.7883,19.6424,-1.74563,0.182,0.994562,4.91176,11.9051,5.24776,-6.99338
0.5,0.065337,-24.818,19.6548,-1.74859,0.1825,0.994639,4.91618,11.9158,5.25107,-6.99966
0.5,0.065337,-24.8475,19.6673,-1.75153,0.183,0.994715,4.92058,11.9265,5.25439,-7.00592
0.5,0.065337,-24.8769,19.6797,-1.75447,0.1835,0.99479,4.92498,11.9372,5.25771,-7.01218
0.5,0.065337,-24.9062,19.6922,-1.7574,0.184,0.994864,4.92937,11.9478,5.26104,-7.01843
0.5,0.065337,-24.9354,19.7046,-1.76031,0.1845,0.994937,4.93375,11.9584,5.26437,-7.02468
0.5,0.065337,-24.9644,19.7171,-1.76322,0.185,0.995008,4.93812,11.969,5.2677,-7.03092
0.5,0.065337,-24.9933,19.7296,-1.76612,0.1855,0.995079,4.94248,11.9796,5.27104,-7.03716
0.5,0.065337,-25.0221,19.7421,-1.76901,0.186,0.995149,4.94683,11.9902,5.27438,-7.04339
0.5,0.065337,-25.0508,19.7546,-1.77189,0.1865,0.995218,4.95118,12.0008,5.27773,-7.04961
0.5,0.065337,-25.0793,19.7672,-1.77475,0.187,0.995286,4.95551,12.0113,5.28108,-7.05583
0.5,0.065337,-25.1078,19.7797,-1.77761,0.1875,0.995353,4.95984,12.0219,5.28443,-7.06204
0.5,0.065337,-25.1361,19.7923,-1.78046,0.188,0.995418,4.96416,12.0324,5.28779,-7.06825
0.5,0.065337,-25.1643,19.8049,-1.7833,0.1885,0.995483,4.96847,12.0429,5.29115,-7.07445
0.5,0.065337,-25.1923,19.8174,-1.78613,0.189,0.995547,4.97278,12.0534,5.29451,-7.08064
0.5,0.065337,-25.2203,19.8301,-1.78895,0.1895,0.995611,4.97707,12.0639,5.29788,-7.08683
0.5,0.065337,-25.2481,19.8427,-1.79175,0.19,0.995673,4.98136,12.0744,5.30125,-7.09301
0.5,0.065337,-25.2758,19.8553,-1.79455,0.1905,0.995734,4.98563,12.0848,5.30463,-7.09918
0.5,0.065337,-25.3034,19.868,-1.79734,0.191,0.995795,4.98991,12.0953,5.30801,-7.10535
0.5,0.065337,-25.3309,19.8806,-1.80012,0.1915,0.995854,4.99417,12.1057,5.31139,-7.11151
0.5,0.065337,-25.3583,19.8933,-1.80289,0.192,0.995913,4.99842,12.1161,5.31478,-7.11767
0.5,0.065337,-25.3855,19.906,-1.80565,0.1925,0.995971,5.00267,12.1265,5.31817,-7.12382
0.5,0.065337,-25.4126,19.9187,-1.8084,0.193,0.996028,5.00691,12.1369,5.32156,-7.12996
0.5,0.065337,-25.4396,19.9314,-1.81114,0.1935,0.996085,5.01114,12.1472,5.32496,-7.1361
0.5,0.065337,-25.4665,19.9441,-1.81387,0.194,0.99614,5.01536,12.1576,5.32836,-7.14223
0.5,0.065337,-25.4933,19.9569,-1.81659,0.1945,0.996195,5.01958,12.1679,5.33176,-7.14835
0.5,0.065337,-25.5199,19.9696,-1.8193,0.195,0.996249,5.02379,12.1783,5.33517,-7.15447
0.5,0.065337,-25.5465,19.9824,-1.822,0.1955,0.996302,5.02799,12.1886,5.33858,-7.16058
0.5,0.065337,-25.5729,19.9952,-1.82469,0.196,0.996355,5.03218,12.1989,5.342,-7.16669
0.5,0.065337,-25.5992,20.008,-1.82737,0.1965,0.996406,5.03637,12.2092,5.34542,-7.17279
0.5,0.065337,-25.6254,20.0208,-1.83004,0.197,0.996457,5.04055,12.2194,5.34884,-7.17888
0.5,0.065337,-25.6514,20.0336,-1.8327,0.1975,0.996508,5.04472,12.2297,5.35227,-7.18497
0.5,0.065337,-25.6774,20.0465,-1.83535,0.198,0.996557,5.04888,12.2399,5.3557,-7.19105
0.5,0.065337,-25.7032,20.0593,-1.83799,0.1985,0.996606,5.05304,12.2502,5.35913,-7.19712
0.5,0.065337,-25.729,20.0722,-1.84063,0.199,0.996654,5.05719,12.2604,5.36256,-7.20319
0.5,0.065337,-25.7546,20.085,-1.84325,0.1995,0.996701,5.06133,12.2706,5.366,-7.20925
0.5,0.065337,-25.7801,20.0979,-1.84586,0.2,0.996748,5.06547,12.2808,5.36945,-7.21531
0.5,0.065337,-25.8055,20.1108,-1.84846,0.2005,0.996794,5.0696,12.291,5.37289,-7.22135
0.5,0.065337,-25.8307,20.1237,-1.85105,0.201,0.99684,5.07372,12.3011,5.37634,-7.2274
0.5,0.065337,-25.8559,20.1367,-1.85364,0.2015,0.996885,5.07784,12.3113,5.3798,-7.23343
0.5,0.065337,-25.881,20.1496,-1.85621,0.202,0.996929,5.08194,12.3214,5.38325,-7.23946
0.5,0.065337,-25.9059,20.1626,-1.85877,0.2025,0.996972,5.08605,12.3315,5.38671,-7.24548
0.5,0.065337,-25.9307,20.1755,-1.86132,0.203,0.997015,5.09014,12.3416,5.39018,-7.2515
0.5,0.065337,-25.9554,20.1885,-1.86387,0.2035,0.997058,5.09423,12.3517,5.39364,-7.25751
0.5,0.065337,-25.98,20.2015,-1.8664,0.204,0.997099,5.09831,12.3618,5.39711,-7.26351
0.5,0.065337,-26.0045,20.2145,-1.86892,0.2045,0.997141,5.10239,12.3719,5.40059,-7.26951
0.5,0.065337,-26.0289,20.2275,-1.87144,0.205,0.997181,5.10646,12.382,5.40406,-7.2755
0.5,0.065337,-26.0532,20.2405,-1.87394,0.2055,0.997221,5.11052,12.392,5.40754,-7.28149
0.5,0.065337,-26.0774,20.2536,-1.87644,0.206,0.997261,5.11458,12.402,5.41102,-7.28746
0.5,0.065337,-26.1014,20.2666,-1.87892,0.2065,0.997299,5.11863,12.4121,5.41451,-7.29343
0.5,0.065337,-26.1254,20.2797,-1.8814,0.207,0.997338,5.12267,12.4221,5.418,-7.2994
0.5,0.065337,-26.1492,20.2927,-1.88386,0.2075,0.997375,5.12671,12.4321,5.42149,-7.30536
0.5,0.065337,-26.1729,20.3058,-1.88632,0.208,0.997413,5.13074,12.442,5.42499,-7.31131
0.5,0.065337,-26.1965,20.3189,-1.88877,0.2085,0.997449,5.13476,12.452,5.42849,-7.31725
0.5,0.065337,-26.2201,20.332,-1.8912,0.209,0.997486,5.13878,12.462,5.43199,-7.32319
0.5,0.065337,-26.2435,20.3451,-1.89363,0.2095,0.997521,5.14279,12.4719,5.43549,-7.32912
0.5,0.065337,-26.2667,20.3583,-1.89605,0.21,0.997556,5.1468,12.4819,5.439,-7.33505
0.5,0.065337,-26.2899,20.3714,-1.89846,0.2105,0.997591,5.1508,12.4918,5.44251,-7.34097
0.5,0.065337,-26.313,20.3846,-1.90085,0.211,0.997625,5.1548,12.5017,5.44603,-7.34688
0.5,0.065337,-26.336,20.3977,-1.90324,0.2115,0.997659,5.15879,12.5116,5.44954,-7.35279
0.5,0.065337,-26.3589,20.4109,-1.90562,0.212,0.997692,5.16277,12.5215,5.45306,-7.35869
0.5,0.065337,-26.3816,20.4241,-1.90799,0.2125,0.997725,5.16675,12.5313,5.45659,-7.36458
0.5,0.065337,-26.4043,20.4373,-1.91035,0.213,0.997757,5.17072,12.5412,5.46011,-7.37047
0.5,0.065337,-26.4268,20.4505,-1.9127,0.2135,0.997789,5.17469,12.551,5.46364,-7.37635
0.5,0.065337,-26.4493,20.4637,-1.91504,0.214,0.99782,5.17865,12.5609,5.46718,-7.38222
0.5,0.065337,-26.4716,20.477,-1.91738,0.2145,0.997851,5.1826,12.5707,5.47071,-7.38809
0.5,0.065337,-26.4939,20.4902,-1.9197,0.215,0.997882,5.18655,12.5805,5.47425,-7.39395
0.5,0.065337,-26.516,20.5035,-1.92201,0.2155,0.997912,5.19049,12.5903,5.47779,-7.3998
0.5,0.065337,-26.538,20.5167,-1.92431,0.216,0.997941,5.19443,12.6001,5.48134,-7.40565
0.5,0.065337,-26.56,20.53,-1.92661,0.2165,0.997971,5.19836,12.6099,5.48488,-7.41149
0.5,0.065337,-26.5818,20.5433,-1.92889,0.217,0.997999,5.20229,12.6196,5.48843,-7.41732
0.5,0.065337,-26.6035,20.5566,-1.93116,0.2175,0.998028,5.20621,12.6294,5.49199,-7.42315
0.5,0.065337,-26.6251,20.5699,-1.93343,0.218,0.998056,5.21013,12.6391,5.49554,-7.42897
0.5,0.065337,-26.6467,20.5832,-1.93569,0.2185,0.998083,5.21404,12.6488,5.4991,-7.43479
0.5,0.065337,-26.6681,20.5966,-1.93793,0.219,0.99811,5.21795,12.6585,5.50266,-7.4406
0.5,0.065337,-26.6894,20.6099,-1.94017,0.2195,0.998137,5.22185,12.6682,5.50623,-7.4464
0.5,0.065337,-26.7106,20.6233,-1.9424,0.22,0.998164,5.22574,12.6779,5.5098,-7.45219
0.5,0.065337,-26.7317,20.6366,-1.94461,0.2205,0.99819,5.22963,12.6876,5.51337,-7.45798
0.5,0.065337,-26.7527,20.65,-1.94682,0.221,0.998215,5.23352,12.6973,5.51694,-7.46376
0.5,0.065337,-26.7736,20.6634,-1.94902,0.2215,0.998241,5.2374,12.7069,5.52052,-7.46954
0.5,0.065337,-26.7944,20.6768,-1.95121,0.222,0.998266,5.24127,12.7166,5.52409,-7.47531
0.5,0.065337,-26.8152,20.6902,-1.95339,0.2225,0.99829,5.24514,12.7262,5.52768,-7.48107
0.5,0.065337,-26.8358,20.7036,-1.95557,0.223,0.998315,5.24901,12.7358,5.53126,-7.48683
0.5,0.065337,-26.8563,20.717,-1.95773,0.2235,0.998338,5.25287,12.7454,5.53485,-7.49258
0.5,0.065337,-26.8767,20.7305,-1.95988,0.224,0.998362,5.25672,12.755,5.53844,-7.49832
0.5,0.065337,-26.897,20.7439,-1.96203,0.2245,0.998385,5.26057,12.7646,5.54203,-7.50405
0.5,0.065337,-26.9172,20.7574,-1.96416,0.225,0.998408,5.26442,12.7742,5.54562,-7.50978
0.5,0.065337,-26.9373,20.7708,-1.96629,0.2255,0.998431,5.26826,12.7838,5.54922,-7.51551
0.5,0.065337,-26.9574,20.7843,-1.9684,0.226,0.998453,5.27209,12.7933,5.55282,-7.52122
0.5,0.065337,-26.9773,20.7978,-1.97051,0.2265,0.998475,5.27593,12.8029,5.55643,-7.52693
0.5,0.065337,-26.9971,20.8113,-1.97261,0.227,0.998497,5.27975,12.8124,5.56003,-7.53264
0.5,0.065337,-27.0169,20.8248,-1.9747,0.2275,0.998518,5.28357,12.8219,5.56364,-7.53834
0.5,0.065337,-27.0365,20.8383,-1.97678,0.228,0.998539,5.28739,12.8314,5.56725,-7.54403
0.5,0.065337,-27.056,20.8518,-1.97885,0.2285,0.99856,5.2912,12.8409,5.57086,-7.54971
0.5,0.065337,-27.0755,20.8654,-1.98091,0.229,0.99858,5.29501,12.8504,5.57448,-7.55539
0.5,0.065337,-27.0948,20.8789,-1.98296,0.2295,0.9986,5.29881,12.8599,5.5781,-7.56106
0.5,0.065337,-27.1141,20.8925,-1.985,0.23,0.99862,5.30261,12.8693,5.58172,-7.56672
0.5,0.065337,-27.1332,20.906,-1.98704,0.2305,0.99864,5.30641,12.8788,5.58534,-7.57238
0.5,0.065337,-27.1523,20.9196,-1.98906,0.231,0.998659,5.3102,12.8882,5.58897,-7.57803
0.5,0.065337,-27.1713,20.9332,-1.99108,0.2315,0.998678,5.31398,12.8977,5.5926,-7.58368
0.5,0.065337,-27.1901,20.9468,-1.99308,0.232,0.998697,5.31776,12.9071,5.59623,-7.58932
0.5,0.065337,-27.2089,20.9604,-1.99508,0.2325,0.998715,5.32154,12.9165,5.59987,-7.59495
0.5,0.065337,-27.2276,20.974,-1.99707,0.233,0.998733,5.32531,12.9259,5.6035,-7.60057
0.5,0.065337,-27.2462,20.9876,-1.99905,0.2335,0.998751,5.32908,12.9353,5.60714,-7.60619
0.5,0.065337,-27.2647,21.0013,-2.00102,0.234,0.998769,5.33284,12.9447,5.61078,-7.61181
0.5,0.065337,-27.2831,21.0149,-2.00299,0.2345,0.998787,5.3366,12.954,5.61443,-7.61741
0.5,0.065337,-27.3014,21.0285,-2.00494,0.235,0.998804,5.34036,12.9634,5.61807,-7.62301
0.5,0.065337,-27.3196,21.0422,-2.00688,0.2355,0.998821,5.34411,12.9727,5.62172,-7.62861
0.5,0.065337,-27.3378,21.0559,-2.00882,0.236,0.998837,5.34786,12.982,5.62537,-7.63419
0.5,0.065337,-27.3558,21.0695,-2.01075,0.2365,0.998854,5.3516,12.9914,5.62903,-7.63977
0.5,0.065337,-27.3738,21.0832,-2.01266,0.237,0.99887,5.35534,13.0007,5.63268,-7.64535
0.5,0.065337,-27.3916,21.0969,-2.01457,0.2375,0.998886,5.35907,13.01,5.63634,-7.65091
0.5,0.065337,-27.4094,21.1106,-2.01647,0.238,0.998902,5.3628,13.0193,5.64,-7.65648
0.5,0.065337,-27.4271,21.1243,-2.01836,0.2385,0.998918,5.36653,13.0286,5.64367,-7.66203
0.5,0.065337,-27.4446,21.1381,-2.02025,0.239,0.998933,5.37025,13.0378,5.64733,-7.66758
0.5,0.065337,-27.4621,21.1518,-2.02212,0.2395,0.998948,5.37397,13.0471,5.651,-7.67312
0.5,0.065337,-27.4796,21.1655,-2.02399,0.24,0.998963,5.37769,13.0563,5.65467,-7.67866
0.5,0.065337,-27.4969,21.1793,-2.02584,0.2405,0.998978,5.3814,13.0656,5.65834,-7.68419
0.5,0.065337,-27.5141,21.193,-2.02769,0.241,0.998992,5.3851,13.0748,5.66202,-7.68971
0.5,0.065337,-27.5312,21.2068,-2.02953,0.2415,0.999007,5.38881,13.084,5.66569,-7.69522
0.5,0.065337,-27.5483,21.2206,-2.03136,0.242,0.999021,5.39251,13.0932,5.66937,-7.70073
0.5,0.065337,-27.5653,21.2343,-2.03318,0.2425,0.999034,5.3962,13.1024,5.67306,-7.70624
0.5,0.065337,-27.5821,21.2481,-2.03499,0.243,0.999048,5.39989,13.1116,5.67674,-7.71173
0.5,0.065337,-27.5989,21.2619,-2.0368,0.2435,0.999062,5.40358,13.1208,5.68043,-7.71723
0.5,0.065337,-27.6156,21.2757,-2.03859,0.244,0.999075,5.40727,13.13,5.68411,-7.72271
0.5,0.065337,-27.6322,21.2896,-2.04038,0.2445,0.999088,5.41095,13.1391,5.68781,-7.72819
0.5,0.065337,-27.6488,21.3034,-2.04216,0.245,0.999101,5.41462,13.1483,5.6915,-7.73366
